id,labels,uri,properties_json
AI507-A1-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai507-a1-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI507-A1-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a1-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI507-A1-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a1-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI507-A1-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a1-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI507-A1-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai507-a1-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI507-A1-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a1-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI507-A1-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a1-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI507-A1-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a1-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI507-M2,Module,https://dlu.example.org/ekg/module/ai507-m2,"{""code"": ""AI507-M2"", ""title"": ""AI Governance"", ""sequence"": 2, ""workloadHours"": 83.33333333333333}"
AI507-M2-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai507-m2-mlo1,"{""statement"": ""Create the key methods and artifacts of AI Governance (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI507-M2-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai507-m2-mlo2,"{""statement"": ""Understand the key methods and artifacts of AI Governance (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI507-M2-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai507-m2-mlo3,"{""statement"": ""Apply the key methods and artifacts of AI Governance (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI507-M2-L1,Lesson,https://dlu.example.org/ekg/lesson/ai507-m2-l1,"{""title"": ""AI Governance - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI507-M2-L2,Lesson,https://dlu.example.org/ekg/lesson/ai507-m2-l2,"{""title"": ""AI Governance - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI507-A2,Assessment,https://dlu.example.org/ekg/assessment/ai507-a2,"{""code"": ""AI507-A2"", ""title"": ""AI Governance assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI507-A2-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai507-a2-rubric,"{""title"": ""Rubric for AI507-A2"", ""version"": ""1.0""}"
AI507-A2-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai507-a2-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI507-A2-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a2-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI507-A2-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a2-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI507-A2-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a2-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI507-A2-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai507-a2-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI507-A2-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a2-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI507-A2-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a2-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI507-A2-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a2-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI507-A2-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai507-a2-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI507-A2-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a2-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI507-A2-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a2-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI507-A2-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a2-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI507-M3,Module,https://dlu.example.org/ekg/module/ai507-m3,"{""code"": ""AI507-M3"", ""title"": ""AI Security & Assurance"", ""sequence"": 3, ""workloadHours"": 83.33333333333333}"
AI507-M3-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai507-m3-mlo1,"{""statement"": ""Understand the key methods and artifacts of AI Security & Assurance (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI507-M3-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai507-m3-mlo2,"{""statement"": ""Apply the key methods and artifacts of AI Security & Assurance (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI507-M3-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai507-m3-mlo3,"{""statement"": ""Analyze the key methods and artifacts of AI Security & Assurance (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI507-M3-L1,Lesson,https://dlu.example.org/ekg/lesson/ai507-m3-l1,"{""title"": ""AI Security & Assurance - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI507-M3-L2,Lesson,https://dlu.example.org/ekg/lesson/ai507-m3-l2,"{""title"": ""AI Security & Assurance - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI507-A3,Assessment,https://dlu.example.org/ekg/assessment/ai507-a3,"{""code"": ""AI507-A3"", ""title"": ""AI Security & Assurance assessment"", ""assessmentType"": ""project"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI507-A3-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai507-a3-rubric,"{""title"": ""Rubric for AI507-A3"", ""version"": ""1.0""}"
AI507-A3-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai507-a3-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI507-A3-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a3-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI507-A3-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a3-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI507-A3-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a3-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI507-A3-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai507-a3-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI507-A3-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a3-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI507-A3-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a3-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI507-A3-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a3-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI507-A3-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai507-a3-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI507-A3-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a3-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI507-A3-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a3-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI507-A3-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai507-a3-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI508,Course,https://dlu.example.org/ekg/course/ai508,"{""code"": ""AI508"", ""title"": ""MLOps & AI Systems Engineering"", ""ects"": 10, ""level"": ""graduate"", ""language"": ""en"", ""version"": ""1.0"", ""status"": ""demo""}"
AI508-CLO1,CLO,https://dlu.example.org/ekg/clo/ai508-clo1,"{""statement"": ""Evaluate and apply core capabilities of MLOps & AI Systems Engineering (CLO 1)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-CLO2,CLO,https://dlu.example.org/ekg/clo/ai508-clo2,"{""statement"": ""Create and apply core capabilities of MLOps & AI Systems Engineering (CLO 2)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-CLO3,CLO,https://dlu.example.org/ekg/clo/ai508-clo3,"{""statement"": ""Understand and apply core capabilities of MLOps & AI Systems Engineering (CLO 3)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-CLO4,CLO,https://dlu.example.org/ekg/clo/ai508-clo4,"{""statement"": ""Apply and apply core capabilities of MLOps & AI Systems Engineering (CLO 4)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M1,Module,https://dlu.example.org/ekg/module/ai508-m1,"{""code"": ""AI508-M1"", ""title"": ""Data/Model Pipelines"", ""sequence"": 1, ""workloadHours"": 83.33333333333333}"
AI508-M1-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai508-m1-mlo1,"{""statement"": ""Create the key methods and artifacts of Data/Model Pipelines (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M1-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai508-m1-mlo2,"{""statement"": ""Understand the key methods and artifacts of Data/Model Pipelines (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M1-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai508-m1-mlo3,"{""statement"": ""Apply the key methods and artifacts of Data/Model Pipelines (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M1-L1,Lesson,https://dlu.example.org/ekg/lesson/ai508-m1-l1,"{""title"": ""Data/Model Pipelines - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI508-M1-L2,Lesson,https://dlu.example.org/ekg/lesson/ai508-m1-l2,"{""title"": ""Data/Model Pipelines - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI508-A1,Assessment,https://dlu.example.org/ekg/assessment/ai508-a1,"{""code"": ""AI508-A1"", ""title"": ""Data/Model Pipelines assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI508-A1-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai508-a1-rubric,"{""title"": ""Rubric for AI508-A1"", ""version"": ""1.0""}"
AI508-A1-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai508-a1-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI508-A1-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a1-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI508-A1-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a1-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI508-A1-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a1-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI508-A1-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai508-a1-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI508-A1-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a1-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI508-A1-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a1-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI508-A1-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a1-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI508-A1-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai508-a1-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI508-A1-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a1-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI508-A1-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a1-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI508-A1-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a1-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI508-M2,Module,https://dlu.example.org/ekg/module/ai508-m2,"{""code"": ""AI508-M2"", ""title"": ""Deployment & Observability"", ""sequence"": 2, ""workloadHours"": 83.33333333333333}"
AI508-M2-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai508-m2-mlo1,"{""statement"": ""Understand the key methods and artifacts of Deployment & Observability (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M2-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai508-m2-mlo2,"{""statement"": ""Apply the key methods and artifacts of Deployment & Observability (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M2-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai508-m2-mlo3,"{""statement"": ""Analyze the key methods and artifacts of Deployment & Observability (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M2-L1,Lesson,https://dlu.example.org/ekg/lesson/ai508-m2-l1,"{""title"": ""Deployment & Observability - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI508-M2-L2,Lesson,https://dlu.example.org/ekg/lesson/ai508-m2-l2,"{""title"": ""Deployment & Observability - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI508-A2,Assessment,https://dlu.example.org/ekg/assessment/ai508-a2,"{""code"": ""AI508-A2"", ""title"": ""Deployment & Observability assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI508-A2-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai508-a2-rubric,"{""title"": ""Rubric for AI508-A2"", ""version"": ""1.0""}"
AI508-A2-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai508-a2-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI508-A2-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a2-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI508-A2-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a2-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
